dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
08/07/2021,8,7,2021,3285,8,Portugal,PT,PRT,10295909,Europe
07/07/2021,7,7,2021,2170,1,Portugal,PT,PRT,10295909,Europe
06/07/2021,6,7,2021,1483,5,Portugal,PT,PRT,10295909,Europe
05/07/2021,5,7,2021,2041,0,Portugal,PT,PRT,10295909,Europe
04/07/2021,4,7,2021,2605,4,Portugal,PT,PRT,10295909,Europe
03/07/2021,3,7,2021,2436,7,Portugal,PT,PRT,10295909,Europe
02/07/2021,2,7,2021,2449,5,Portugal,PT,PRT,10295909,Europe
01/07/2021,1,7,2021,2362,4,Portugal,PT,PRT,10295909,Europe
30/06/2021,30,6,2021,1746,6,Portugal,PT,PRT,10295909,Europe
29/06/2021,29,6,2021,902,2,Portugal,PT,PRT,10295909,Europe
28/06/2021,28,6,2021,1496,1,Portugal,PT,PRT,10295909,Europe
27/06/2021,27,6,2021,1568,2,Portugal,PT,PRT,10295909,Europe
26/06/2021,26,6,2021,1604,2,Portugal,PT,PRT,10295909,Europe
25/06/2021,25,6,2021,1556,2,Portugal,PT,PRT,10295909,Europe
24/06/2021,24,6,2021,1497,3,Portugal,PT,PRT,10295909,Europe
23/06/2021,23,6,2021,1020,6,Portugal,PT,PRT,10295909,Europe
22/06/2021,22,6,2021,756,3,Portugal,PT,PRT,10295909,Europe
21/06/2021,21,6,2021,941,3,Portugal,PT,PRT,10295909,Europe
20/06/2021,20,6,2021,1183,1,Portugal,PT,PRT,10295909,Europe
19/06/2021,19,6,2021,1298,4,Portugal,PT,PRT,10295909,Europe
18/06/2021,18,6,2021,1233,2,Portugal,PT,PRT,10295909,Europe
17/06/2021,17,6,2021,1350,6,Portugal,PT,PRT,10295909,Europe
16/06/2021,16,6,2021,973,2,Portugal,PT,PRT,10295909,Europe
15/06/2021,15,6,2021,625,0,Portugal,PT,PRT,10295909,Europe
14/06/2021,14,6,2021,707,2,Portugal,PT,PRT,10295909,Europe
13/06/2021,13,6,2021,789,1,Portugal,PT,PRT,10295909,Europe
12/06/2021,12,6,2021,519,1,Portugal,PT,PRT,10295909,Europe
11/06/2021,11,6,2021,910,6,Portugal,PT,PRT,10295909,Europe
10/06/2021,10,6,2021,890,0,Portugal,PT,PRT,10295909,Europe
09/06/2021,9,6,2021,598,1,Portugal,PT,PRT,10295909,Europe
08/06/2021,8,6,2021,388,2,Portugal,PT,PRT,10295909,Europe
07/06/2021,7,6,2021,612,2,Portugal,PT,PRT,10295909,Europe
06/06/2021,6,6,2021,573,3,Portugal,PT,PRT,10295909,Europe
05/06/2021,5,6,2021,430,0,Portugal,PT,PRT,10295909,Europe
04/06/2021,4,6,2021,769,3,Portugal,PT,PRT,10295909,Europe
03/06/2021,3,6,2021,724,1,Portugal,PT,PRT,10295909,Europe
02/06/2021,2,6,2021,445,0,Portugal,PT,PRT,10295909,Europe
01/06/2021,1,6,2021,435,2,Portugal,PT,PRT,10295909,Europe
31/05/2021,31,5,2021,445,0,Portugal,PT,PRT,10295909,Europe
30/05/2021,30,5,2021,609,0,Portugal,PT,PRT,10295909,Europe
29/05/2021,29,5,2021,598,1,Portugal,PT,PRT,10295909,Europe
28/05/2021,28,5,2021,572,0,Portugal,PT,PRT,10295909,Europe
27/05/2021,27,5,2021,594,1,Portugal,PT,PRT,10295909,Europe
26/05/2021,26,5,2021,375,3,Portugal,PT,PRT,10295909,Europe
25/05/2021,25,5,2021,241,1,Portugal,PT,PRT,10295909,Europe
24/05/2021,24,5,2021,413,0,Portugal,PT,PRT,10295909,Europe
23/05/2021,23,5,2021,523,0,Portugal,PT,PRT,10295909,Europe
22/05/2021,22,5,2021,559,3,Portugal,PT,PRT,10295909,Europe
21/05/2021,21,5,2021,451,1,Portugal,PT,PRT,10295909,Europe
20/05/2021,20,5,2021,511,2,Portugal,PT,PRT,10295909,Europe
19/05/2021,19,5,2021,386,2,Portugal,PT,PRT,10295909,Europe
18/05/2021,18,5,2021,199,2,Portugal,PT,PRT,10295909,Europe
17/05/2021,17,5,2021,334,1,Portugal,PT,PRT,10295909,Europe
16/05/2021,16,5,2021,469,7,Portugal,PT,PRT,10295909,Europe
15/05/2021,15,5,2021,450,0,Portugal,PT,PRT,10295909,Europe
14/05/2021,14,5,2021,436,1,Portugal,PT,PRT,10295909,Europe
13/05/2021,13,5,2021,485,4,Portugal,PT,PRT,10295909,Europe
12/05/2021,12,5,2021,268,1,Portugal,PT,PRT,10295909,Europe
11/05/2021,11,5,2021,158,1,Portugal,PT,PRT,10295909,Europe
10/05/2021,10,5,2021,324,1,Portugal,PT,PRT,10295909,Europe
09/05/2021,9,5,2021,406,2,Portugal,PT,PRT,10295909,Europe
08/05/2021,8,5,2021,377,1,Portugal,PT,PRT,10295909,Europe
07/05/2021,7,5,2021,373,5,Portugal,PT,PRT,10295909,Europe
06/05/2021,6,5,2021,387,2,Portugal,PT,PRT,10295909,Europe
05/05/2021,5,5,2021,258,4,Portugal,PT,PRT,10295909,Europe
04/05/2021,4,5,2021,180,0,Portugal,PT,PRT,10295909,Europe
03/05/2021,3,5,2021,330,1,Portugal,PT,PRT,10295909,Europe
02/05/2021,2,5,2021,454,2,Portugal,PT,PRT,10295909,Europe
01/05/2021,1,5,2021,460,0,Portugal,PT,PRT,10295909,Europe
30/04/2021,30,4,2021,470,1,Portugal,PT,PRT,10295909,Europe
29/04/2021,29,4,2021,572,3,Portugal,PT,PRT,10295909,Europe
28/04/2021,28,4,2021,353,5,Portugal,PT,PRT,10295909,Europe
27/04/2021,27,4,2021,196,0,Portugal,PT,PRT,10295909,Europe
26/04/2021,26,4,2021,478,6,Portugal,PT,PRT,10295909,Europe
25/04/2021,25,4,2021,567,2,Portugal,PT,PRT,10295909,Europe
24/04/2021,24,4,2021,506,1,Portugal,PT,PRT,10295909,Europe
23/04/2021,23,4,2021,636,4,Portugal,PT,PRT,10295909,Europe
22/04/2021,22,4,2021,610,1,Portugal,PT,PRT,10295909,Europe
21/04/2021,21,4,2021,424,5,Portugal,PT,PRT,10295909,Europe
20/04/2021,20,4,2021,220,1,Portugal,PT,PRT,10295909,Europe
19/04/2021,19,4,2021,441,3,Portugal,PT,PRT,10295909,Europe
18/04/2021,18,4,2021,649,5,Portugal,PT,PRT,10295909,Europe
17/04/2021,17,4,2021,553,4,Portugal,PT,PRT,10295909,Europe
16/04/2021,16,4,2021,501,2,Portugal,PT,PRT,10295909,Europe
15/04/2021,15,4,2021,684,8,Portugal,PT,PRT,10295909,Europe
14/04/2021,14,4,2021,408,5,Portugal,PT,PRT,10295909,Europe
13/04/2021,13,4,2021,271,2,Portugal,PT,PRT,10295909,Europe
12/04/2021,12,4,2021,566,6,Portugal,PT,PRT,10295909,Europe
11/04/2021,11,4,2021,601,6,Portugal,PT,PRT,10295909,Europe
10/04/2021,10,4,2021,694,5,Portugal,PT,PRT,10295909,Europe
09/04/2021,9,4,2021,602,9,Portugal,PT,PRT,10295909,Europe
08/04/2021,8,4,2021,663,3,Portugal,PT,PRT,10295909,Europe
07/04/2021,7,4,2021,874,2,Portugal,PT,PRT,10295909,Europe
06/04/2021,6,4,2021,159,6,Portugal,PT,PRT,10295909,Europe
05/04/2021,5,4,2021,193,4,Portugal,PT,PRT,10295909,Europe
04/04/2021,4,4,2021,280,7,Portugal,PT,PRT,10295909,Europe
03/04/2021,3,4,2021,548,9,Portugal,PT,PRT,10295909,Europe
02/04/2021,2,4,2021,592,11,Portugal,PT,PRT,10295909,Europe
01/04/2021,1,4,2021,618,3,Portugal,PT,PRT,10295909,Europe
31/03/2021,31,3,2021,388,2,Portugal,PT,PRT,10295909,Europe
30/03/2021,30,3,2021,309,6,Portugal,PT,PRT,10295909,Europe
29/03/2021,29,3,2021,365,10,Portugal,PT,PRT,10295909,Europe
28/03/2021,28,3,2021,344,8,Portugal,PT,PRT,10295909,Europe
27/03/2021,27,3,2021,488,5,Portugal,PT,PRT,10295909,Europe
26/03/2021,26,3,2021,423,9,Portugal,PT,PRT,10295909,Europe
25/03/2021,25,3,2021,575,11,Portugal,PT,PRT,10295909,Europe
24/03/2021,24,3,2021,434,10,Portugal,PT,PRT,10295909,Europe
23/03/2021,23,3,2021,248,16,Portugal,PT,PRT,10295909,Europe
22/03/2021,22,3,2021,450,6,Portugal,PT,PRT,10295909,Europe
21/03/2021,21,3,2021,457,8,Portugal,PT,PRT,10295909,Europe
20/03/2021,20,3,2021,568,11,Portugal,PT,PRT,10295909,Europe
19/03/2021,19,3,2021,485,21,Portugal,PT,PRT,10295909,Europe
18/03/2021,18,3,2021,673,15,Portugal,PT,PRT,10295909,Europe
17/03/2021,17,3,2021,384,13,Portugal,PT,PRT,10295909,Europe
16/03/2021,16,3,2021,256,10,Portugal,PT,PRT,10295909,Europe
15/03/2021,15,3,2021,541,15,Portugal,PT,PRT,10295909,Europe
14/03/2021,14,3,2021,564,19,Portugal,PT,PRT,10295909,Europe
13/03/2021,13,3,2021,577,15,Portugal,PT,PRT,10295909,Europe
12/03/2021,12,3,2021,627,18,Portugal,PT,PRT,10295909,Europe
11/03/2021,11,3,2021,642,22,Portugal,PT,PRT,10295909,Europe
10/03/2021,10,3,2021,847,30,Portugal,PT,PRT,10295909,Europe
09/03/2021,9,3,2021,365,25,Portugal,PT,PRT,10295909,Europe
08/03/2021,8,3,2021,682,28,Portugal,PT,PRT,10295909,Europe
07/03/2021,7,3,2021,1007,26,Portugal,PT,PRT,10295909,Europe
06/03/2021,6,3,2021,949,28,Portugal,PT,PRT,10295909,Europe
05/03/2021,5,3,2021,830,28,Portugal,PT,PRT,10295909,Europe
04/03/2021,4,3,2021,979,41,Portugal,PT,PRT,10295909,Europe
03/03/2021,3,3,2021,691,38,Portugal,PT,PRT,10295909,Europe
02/03/2021,2,3,2021,394,34,Portugal,PT,PRT,10295909,Europe
01/03/2021,1,3,2021,804562,16317,Portugal,PT,PRT,10295909,Europe
29/09/2021,29,9,2021,11049,208,Romania,RO,ROU,19328838,Europe
28/09/2021,28,9,2021,5655,109,Romania,RO,ROU,19328838,Europe
27/09/2021,27,9,2021,6333,111,Romania,RO,ROU,19328838,Europe
26/09/2021,26,9,2021,7676,121,Romania,RO,ROU,19328838,Europe
25/09/2021,25,9,2021,7116,145,Romania,RO,ROU,19328838,Europe
24/09/2021,24,9,2021,7095,113,Romania,RO,ROU,19328838,Europe
23/09/2021,23,9,2021,7045,130,Romania,RO,ROU,19328838,Europe
22/09/2021,22,9,2021,6789,129,Romania,RO,ROU,19328838,Europe
21/09/2021,21,9,2021,3342,78,Romania,RO,ROU,19328838,Europe
20/09/2021,20,9,2021,3817,58,Romania,RO,ROU,19328838,Europe
19/09/2021,19,9,2021,5388,97,Romania,RO,ROU,19328838,Europe
18/09/2021,18,9,2021,4478,73,Romania,RO,ROU,19328838,Europe
17/09/2021,17,9,2021,4441,71,Romania,RO,ROU,19328838,Europe
16/09/2021,16,9,2021,4004,83,Romania,RO,ROU,19328838,Europe
15/09/2021,15,9,2021,3929,96,Romania,RO,ROU,19328838,Europe
14/09/2021,14,9,2021,1849,46,Romania,RO,ROU,19328838,Europe
13/09/2021,13,9,2021,2255,29,Romania,RO,ROU,19328838,Europe
12/09/2021,12,9,2021,2648,47,Romania,RO,ROU,19328838,Europe
11/09/2021,11,9,2021,2520,43,Romania,RO,ROU,19328838,Europe
10/09/2021,10,9,2021,2226,79,Romania,RO,ROU,19328838,Europe
09/09/2021,9,9,2021,2079,30,Romania,RO,ROU,19328838,Europe
08/09/2021,8,9,2021,2033,48,Romania,RO,ROU,19328838,Europe
07/09/2021,7,9,2021,1035,25,Romania,RO,ROU,19328838,Europe
06/09/2021,6,9,2021,1242,11,Romania,RO,ROU,19328838,Europe
05/09/2021,5,9,2021,1568,28,Romania,RO,ROU,19328838,Europe
04/09/2021,4,9,2021,1520,33,Romania,RO,ROU,19328838,Europe
03/09/2021,3,9,2021,1470,26,Romania,RO,ROU,19328838,Europe
02/09/2021,2,9,2021,1443,21,Romania,RO,ROU,19328838,Europe
01/09/2021,1,9,2021,1313,31,Romania,RO,ROU,19328838,Europe
31/08/2021,31,8,2021,699,11,Romania,RO,ROU,19328838,Europe
30/08/2021,30,8,2021,868,19,Romania,RO,ROU,19328838,Europe
29/08/2021,29,8,2021,1015,19,Romania,RO,ROU,19328838,Europe
28/08/2021,28,8,2021,946,19,Romania,RO,ROU,19328838,Europe
27/08/2021,27,8,2021,953,18,Romania,RO,ROU,19328838,Europe
26/08/2021,26,8,2021,849,14,Romania,RO,ROU,19328838,Europe
25/08/2021,25,8,2021,782,14,Romania,RO,ROU,19328838,Europe
24/08/2021,24,8,2021,415,13,Romania,RO,ROU,19328838,Europe
23/08/2021,23,8,2021,517,9,Romania,RO,ROU,19328838,Europe
22/08/2021,22,8,2021,591,15,Romania,RO,ROU,19328838,Europe
21/08/2021,21,8,2021,628,9,Romania,RO,ROU,19328838,Europe
20/08/2021,20,8,2021,595,14,Romania,RO,ROU,19328838,Europe
19/08/2021,19,8,2021,541,6,Romania,RO,ROU,19328838,Europe
18/08/2021,18,8,2021,544,6,Romania,RO,ROU,19328838,Europe
17/08/2021,17,8,2021,286,5,Romania,RO,ROU,19328838,Europe
16/08/2021,16,8,2021,323,6,Romania,RO,ROU,19328838,Europe
15/08/2021,15,8,2021,408,5,Romania,RO,ROU,19328838,Europe
14/08/2021,14,8,2021,383,3,Romania,RO,ROU,19328838,Europe
13/08/2021,13,8,2021,371,3,Romania,RO,ROU,19328838,Europe
12/08/2021,12,8,2021,326,8,Romania,RO,ROU,19328838,Europe
11/08/2021,11,8,2021,312,4,Romania,RO,ROU,19328838,Europe
10/08/2021,10,8,2021,181,3,Romania,RO,ROU,19328838,Europe
09/08/2021,9,8,2021,208,3,Romania,RO,ROU,19328838,Europe
08/08/2021,8,8,2021,255,8,Romania,RO,ROU,19328838,Europe
07/08/2021,7,8,2021,230,5,Romania,RO,ROU,19328838,Europe
06/08/2021,6,8,2021,244,2,Romania,RO,ROU,19328838,Europe
05/08/2021,5,8,2021,271,1,Romania,RO,ROU,19328838,Europe
04/08/2021,4,8,2021,233,6,Romania,RO,ROU,19328838,Europe
03/08/2021,3,8,2021,137,5,Romania,RO,ROU,19328838,Europe
02/08/2021,2,8,2021,152,5,Romania,RO,ROU,19328838,Europe
01/08/2021,1,8,2021,156,3,Romania,RO,ROU,19328838,Europe
31/07/2021,31,7,2021,153,3,Romania,RO,ROU,19328838,Europe
30/07/2021,30,7,2021,170,1,Romania,RO,ROU,19328838,Europe
29/07/2021,29,7,2021,159,1,Romania,RO,ROU,19328838,Europe
28/07/2021,28,7,2021,175,3,Romania,RO,ROU,19328838,Europe
27/07/2021,27,7,2021,84,2,Romania,RO,ROU,19328838,Europe
26/07/2021,26,7,2021,109,1,Romania,RO,ROU,19328838,Europe
25/07/2021,25,7,2021,126,1,Romania,RO,ROU,19328838,Europe
24/07/2021,24,7,2021,104,2,Romania,RO,ROU,19328838,Europe
23/07/2021,23,7,2021,78,4,Romania,RO,ROU,19328838,Europe
22/07/2021,22,7,2021,102,2,Romania,RO,ROU,19328838,Europe
21/07/2021,21,7,2021,95,4,Romania,RO,ROU,19328838,Europe
20/07/2021,20,7,2021,46,1,Romania,RO,ROU,19328838,Europe
19/07/2021,19,7,2021,44,1,Romania,RO,ROU,19328838,Europe
18/07/2021,18,7,2021,49,2,Romania,RO,ROU,19328838,Europe
17/07/2021,17,7,2021,72,5,Romania,RO,ROU,19328838,Europe
16/07/2021,16,7,2021,62,3,Romania,RO,ROU,19328838,Europe
15/07/2021,15,7,2021,79,9,Romania,RO,ROU,19328838,Europe
14/07/2021,14,7,2021,51,14,Romania,RO,ROU,19328838,Europe
13/07/2021,13,7,2021,39,2,Romania,RO,ROU,19328838,Europe
12/07/2021,12,7,2021,26,1,Romania,RO,ROU,19328838,Europe
11/07/2021,11,7,2021,36,19,Romania,RO,ROU,19328838,Europe
10/07/2021,10,7,2021,54,29,Romania,RO,ROU,19328838,Europe
09/07/2021,9,7,2021,30,70,Romania,RO,ROU,19328838,Europe
08/07/2021,8,7,2021,60,77,Romania,RO,ROU,19328838,Europe
07/07/2021,7,7,2021,51,48,Romania,RO,ROU,19328838,Europe
06/07/2021,6,7,2021,28,45,Romania,RO,ROU,19328838,Europe
05/07/2021,5,7,2021,33,3,Romania,RO,ROU,19328838,Europe
04/07/2021,4,7,2021,58,27,Romania,RO,ROU,19328838,Europe
03/07/2021,3,7,2021,37,37,Romania,RO,ROU,19328838,Europe
02/07/2021,2,7,2021,31,75,Romania,RO,ROU,19328838,Europe
01/07/2021,1,7,2021,52,181,Romania,RO,ROU,19328838,Europe
30/06/2021,30,6,2021,73,294,Romania,RO,ROU,19328838,Europe
29/06/2021,29,6,2021,37,58,Romania,RO,ROU,19328838,Europe
28/06/2021,28,6,2021,46,76,Romania,RO,ROU,19328838,Europe
27/06/2021,27,6,2021,62,266,Romania,RO,ROU,19328838,Europe
26/06/2021,26,6,2021,65,140,Romania,RO,ROU,19328838,Europe
25/06/2021,25,6,2021,68,145,Romania,RO,ROU,19328838,Europe
24/06/2021,24,6,2021,66,161,Romania,RO,ROU,19328838,Europe
23/06/2021,23,6,2021,41,74,Romania,RO,ROU,19328838,Europe
22/06/2021,22,6,2021,26,65,Romania,RO,ROU,19328838,Europe
21/06/2021,21,6,2021,53,18,Romania,RO,ROU,19328838,Europe
20/06/2021,20,6,2021,63,96,Romania,RO,ROU,19328838,Europe
19/06/2021,19,6,2021,70,97,Romania,RO,ROU,19328838,Europe
18/06/2021,18,6,2021,87,87,Romania,RO,ROU,19328838,Europe
17/06/2021,17,6,2021,104,71,Romania,RO,ROU,19328838,Europe
16/06/2021,16,6,2021,103,96,Romania,RO,ROU,19328838,Europe
15/06/2021,15,6,2021,50,27,Romania,RO,ROU,19328838,Europe
14/06/2021,14,6,2021,69,30,Romania,RO,ROU,19328838,Europe
13/06/2021,13,6,2021,127,123,Romania,RO,ROU,19328838,Europe
12/06/2021,12,6,2021,103,150,Romania,RO,ROU,19328838,Europe
11/06/2021,11,6,2021,133,148,Romania,RO,ROU,19328838,Europe
10/06/2021,10,6,2021,140,228,Romania,RO,ROU,19328838,Europe
09/06/2021,9,6,2021,202,277,Romania,RO,ROU,19328838,Europe
08/06/2021,8,6,2021,89,63,Romania,RO,ROU,19328838,Europe
07/06/2021,7,6,2021,121,90,Romania,RO,ROU,19328838,Europe
06/06/2021,6,6,2021,179,113,Romania,RO,ROU,19328838,Europe
05/06/2021,5,6,2021,225,113,Romania,RO,ROU,19328838,Europe
04/06/2021,4,6,2021,196,84,Romania,RO,ROU,19328838,Europe
03/06/2021,3,6,2021,164,62,Romania,RO,ROU,19328838,Europe
02/06/2021,2,6,2021,241,41,Romania,RO,ROU,19328838,Europe
01/06/2021,1,6,2021,153,36,Romania,RO,ROU,19328838,Europe
31/05/2021,31,5,2021,158,29,Romania,RO,ROU,19328838,Europe
30/05/2021,30,5,2021,265,73,Romania,RO,ROU,19328838,Europe
29/05/2021,29,5,2021,321,43,Romania,RO,ROU,19328838,Europe
28/05/2021,28,5,2021,307,39,Romania,RO,ROU,19328838,Europe
27/05/2021,27,5,2021,379,52,Romania,RO,ROU,19328838,Europe
26/05/2021,26,5,2021,381,63,Romania,RO,ROU,19328838,Europe
25/05/2021,25,5,2021,230,36,Romania,RO,ROU,19328838,Europe
24/05/2021,24,5,2021,307,56,Romania,RO,ROU,19328838,Europe
23/05/2021,23,5,2021,455,59,Romania,RO,ROU,19328838,Europe
22/05/2021,22,5,2021,484,49,Romania,RO,ROU,19328838,Europe
21/05/2021,21,5,2021,618,61,Romania,RO,ROU,19328838,Europe
20/05/2021,20,5,2021,707,54,Romania,RO,ROU,19328838,Europe
19/05/2021,19,5,2021,681,91,Romania,RO,ROU,19328838,Europe
18/05/2021,18,5,2021,392,48,Romania,RO,ROU,19328838,Europe
17/05/2021,17,5,2021,565,38,Romania,RO,ROU,19328838,Europe
16/05/2021,16,5,2021,729,72,Romania,RO,ROU,19328838,Europe
15/05/2021,15,5,2021,835,105,Romania,RO,ROU,19328838,Europe
14/05/2021,14,5,2021,953,75,Romania,RO,ROU,19328838,Europe
13/05/2021,13,5,2021,930,98,Romania,RO,ROU,19328838,Europe
12/05/2021,12,5,2021,1156,101,Romania,RO,ROU,19328838,Europe
11/05/2021,11,5,2021,620,68,Romania,RO,ROU,19328838,Europe
10/05/2021,10,5,2021,857,63,Romania,RO,ROU,19328838,Europe
09/05/2021,9,5,2021,1305,104,Romania,RO,ROU,19328838,Europe
08/05/2021,8,5,2021,1422,89,Romania,RO,ROU,19328838,Europe
07/05/2021,7,5,2021,1632,94,Romania,RO,ROU,19328838,Europe
06/05/2021,6,5,2021,1564,142,Romania,RO,ROU,19328838,Europe
05/05/2021,5,5,2021,994,94,Romania,RO,ROU,19328838,Europe
04/05/2021,4,5,2021,682,98,Romania,RO,ROU,19328838,Europe
03/05/2021,3,5,2021,1083,88,Romania,RO,ROU,19328838,Europe
02/05/2021,2,5,2021,1307,85,Romania,RO,ROU,19328838,Europe
01/05/2021,1,5,2021,1636,138,Romania,RO,ROU,19328838,Europe
30/04/2021,30,4,2021,1850,138,Romania,RO,ROU,19328838,Europe
29/04/2021,29,4,2021,2240,150,Romania,RO,ROU,19328838,Europe
28/04/2021,28,4,2021,2019,172,Romania,RO,ROU,19328838,Europe
27/04/2021,27,4,2021,1256,117,Romania,RO,ROU,19328838,Europe
26/04/2021,26,4,2021,1542,127,Romania,RO,ROU,19328838,Europe
25/04/2021,25,4,2021,2201,154,Romania,RO,ROU,19328838,Europe
24/04/2021,24,4,2021,2523,170,Romania,RO,ROU,19328838,Europe
23/04/2021,23,4,2021,2989,150,Romania,RO,ROU,19328838,Europe
22/04/2021,22,4,2021,3006,175,Romania,RO,ROU,19328838,Europe
21/04/2021,21,4,2021,2931,237,Romania,RO,ROU,19328838,Europe
20/04/2021,20,4,2021,1768,149,Romania,RO,ROU,19328838,Europe
19/04/2021,19,4,2021,2265,160,Romania,RO,ROU,19328838,Europe
18/04/2021,18,4,2021,3474,135,Romania,RO,ROU,19328838,Europe
17/04/2021,17,4,2021,3264,137,Romania,RO,ROU,19328838,Europe
16/04/2021,16,4,2021,3852,195,Romania,RO,ROU,19328838,Europe
15/04/2021,15,4,2021,4076,164,Romania,RO,ROU,19328838,Europe
14/04/2021,14,4,2021,3883,193,Romania,RO,ROU,19328838,Europe
13/04/2021,13,4,2021,2323,113,Romania,RO,ROU,19328838,Europe
12/04/2021,12,4,2021,3302,129,Romania,RO,ROU,19328838,Europe
11/04/2021,11,4,2021,4310,139,Romania,RO,ROU,19328838,Europe
10/04/2021,10,4,2021,4942,134,Romania,RO,ROU,19328838,Europe
09/04/2021,9,4,2021,4989,172,Romania,RO,ROU,19328838,Europe
08/04/2021,8,4,2021,5407,175,Romania,RO,ROU,19328838,Europe
07/04/2021,7,4,2021,5231,196,Romania,RO,ROU,19328838,Europe
06/04/2021,6,4,2021,3611,120,Romania,RO,ROU,19328838,Europe
05/04/2021,5,4,2021,4151,97,Romania,RO,ROU,19328838,Europe
04/04/2021,4,4,2021,5498,154,Romania,RO,ROU,19328838,Europe
03/04/2021,3,4,2021,5808,145,Romania,RO,ROU,19328838,Europe
02/04/2021,2,4,2021,6115,136,Romania,RO,ROU,19328838,Europe
01/04/2021,1,4,2021,6156,129,Romania,RO,ROU,19328838,Europe
31/03/2021,31,3,2021,6204,175,Romania,RO,ROU,19328838,Europe
30/03/2021,30,3,2021,3825,120,Romania,RO,ROU,19328838,Europe
29/03/2021,29,3,2021,4439,117,Romania,RO,ROU,19328838,Europe
28/03/2021,28,3,2021,5869,162,Romania,RO,ROU,19328838,Europe
27/03/2021,27,3,2021,6516,116,Romania,RO,ROU,19328838,Europe
26/03/2021,26,3,2021,6651,140,Romania,RO,ROU,19328838,Europe
25/03/2021,25,3,2021,6136,137,Romania,RO,ROU,19328838,Europe
24/03/2021,24,3,2021,6149,174,Romania,RO,ROU,19328838,Europe
23/03/2021,23,3,2021,3743,60,Romania,RO,ROU,19328838,Europe
22/03/2021,22,3,2021,4267,76,Romania,RO,ROU,19328838,Europe
21/03/2021,21,3,2021,6096,112,Romania,RO,ROU,19328838,Europe
20/03/2021,20,3,2021,5593,143,Romania,RO,ROU,19328838,Europe
19/03/2021,19,3,2021,6174,90,Romania,RO,ROU,19328838,Europe
18/03/2021,18,3,2021,6186,89,Romania,RO,ROU,19328838,Europe
17/03/2021,17,3,2021,6118,133,Romania,RO,ROU,19328838,Europe
16/03/2021,16,3,2021,2972,82,Romania,RO,ROU,19328838,Europe
15/03/2021,15,3,2021,4383,44,Romania,RO,ROU,19328838,Europe
14/03/2021,14,3,2021,4964,79,Romania,RO,ROU,19328838,Europe
13/03/2021,13,3,2021,5010,108,Romania,RO,ROU,19328838,Europe
12/03/2021,12,3,2021,5236,96,Romania,RO,ROU,19328838,Europe
11/03/2021,11,3,2021,4564,100,Romania,RO,ROU,19328838,Europe
10/03/2021,10,3,2021,4989,93,Romania,RO,ROU,19328838,Europe
09/03/2021,9,3,2021,2280,63,Romania,RO,ROU,19328838,Europe
08/03/2021,8,3,2021,3288,46,Romania,RO,ROU,19328838,Europe
07/03/2021,7,3,2021,4064,69,Romania,RO,ROU,19328838,Europe
06/03/2021,6,3,2021,4342,101,Romania,RO,ROU,19328838,Europe
05/03/2021,5,3,2021,4271,98,Romania,RO,ROU,19328838,Europe
04/03/2021,4,3,2021,4278,77,Romania,RO,ROU,19328838,Europe
03/03/2021,3,3,2021,3950,106,Romania,RO,ROU,19328838,Europe
02/03/2021,2,3,2021,2096,53,Romania,RO,ROU,19328838,Europe
01/03/2021,1,3,2021,801994,20350,Romania,RO,ROU,19328838,Europe
29/09/2021,29,9,2021,0,0,Slovakia,SK,SVK,5457873,Europe
28/09/2021,28,9,2021,0,0,Slovakia,SK,SVK,5457873,Europe
27/09/2021,27,9,2021,315,0,Slovakia,SK,SVK,5457873,Europe
26/09/2021,26,9,2021,887,0,Slovakia,SK,SVK,5457873,Europe
25/09/2021,25,9,2021,1357,2,Slovakia,SK,SVK,5457873,Europe
24/09/2021,24,9,2021,1112,2,Slovakia,SK,SVK,5457873,Europe
23/09/2021,23,9,2021,1264,3,Slovakia,SK,SVK,5457873,Europe
22/09/2021,22,9,2021,1512,9,Slovakia,SK,SVK,5457873,Europe
21/09/2021,21,9,2021,1245,7,Slovakia,SK,SVK,5457873,Europe
20/09/2021,20,9,2021,308,4,Slovakia,SK,SVK,5457873,Europe
19/09/2021,19,9,2021,911,0,Slovakia,SK,SVK,5457873,Europe
18/09/2021,18,9,2021,1088,0,Slovakia,SK,SVK,5457873,Europe
17/09/2021,17,9,2021,1290,3,Slovakia,SK,SVK,5457873,Europe
16/09/2021,16,9,2021,462,0,Slovakia,SK,SVK,5457873,Europe
15/09/2021,15,9,2021,1031,4,Slovakia,SK,SVK,5457873,Europe
14/09/2021,14,9,2021,766,2,Slovakia,SK,SVK,5457873,Europe
13/09/2021,13,9,2021,202,2,Slovakia,SK,SVK,5457873,Europe
12/09/2021,12,9,2021,522,0,Slovakia,SK,SVK,5457873,Europe
11/09/2021,11,9,2021,700,0,Slovakia,SK,SVK,5457873,Europe
10/09/2021,10,9,2021,559,2,Slovakia,SK,SVK,5457873,Europe
09/09/2021,9,9,2021,656,3,Slovakia,SK,SVK,5457873,Europe
08/09/2021,8,9,2021,592,1,Slovakia,SK,SVK,5457873,Europe
07/09/2021,7,9,2021,504,1,Slovakia,SK,SVK,5457873,Europe
06/09/2021,6,9,2021,188,2,Slovakia,SK,SVK,5457873,Europe
05/09/2021,5,9,2021,291,0,Slovakia,SK,SVK,5457873,Europe
